gml_id,oid,aktualit,art,name,schluessel,gemeinde,gmdschl
DE095597,DE095597,2023-08-09Z,Gemarkung,Gaishausen,"095597",Hunderdorf,"09278139"
DE099903,DE099903,2023-08-22Z,Gemarkung,Freutsmoos,"099903",Palling,"09189134"
DE091252,DE091252,2023-08-31Z,Gemarkung,Sugenheim,"091252",Sugenheim,"09575165"
DE096607,DE096607,2023-08-02Z,Gemarkung,Widdersdorf,"096607",Bruckberg,"09274194"
DE099304,DE099304,2023-08-04Z,Gemarkung,Dingharting,"099304",Straßlach-Dingharting,"09184144"
DE093585,DE093585,2023-06-20Z,Gemarkung,Wetzendorf,"093585","Lauf a.d.Pegnitz;Röthenbach a.d.Pegnitz","09574138;09574152"
DE091227,DE091227,2023-08-31Z,Gemarkung,Schwarzenberg,"091227",Scheinfeld,"09575161"
DE099788,DE099788,2023-08-22Z,Gemarkung,Kirchensur,"099788",Amerang,"09187113"
DE091237,DE091237,2023-08-31Z,Gemarkung,Seinsheim,"091237",Seinsheim,"09675167"
DE095823,DE095823,2023-07-26Z,Gemarkung,Gmünd,"095823",Innernzell,"09272128"
DE098408,DE098408,2023-06-22Z,Gemarkung,Gatterberg,"098408",Sankt Wolfgang,"09177137"
DE091217,DE091217,2023-08-31Z,Gemarkung,Marktbreit,"091217",Marktbreit,"09675147"
DE091206,DE091206,2023-08-31Z,Gemarkung,Willanzheim,"091206",Willanzheim,"09675179"
DE095627,DE095627,2023-08-09Z,Gemarkung,Amselfing,"095627","Aiterhofen;Irlbach","09278113;09278140"
DE097992,DE097992,2023-08-01Z,Gemarkung,Unterjoch,"097992",Bad Hindelang,"09780123"
DE091207,DE091207,2023-08-31Z,Gemarkung,Markt Einersheim,"091207",Markt Einersheim,"09675148"
DE095819,DE095819,2023-07-26Z,Gemarkung,Kreuzberg,"095819",Freyung,"09272118"
DE097660,DE097660,2023-07-27Z,Gemarkung,Dietmannsried,"097660",Dietmannsried,"09780119"
DE091204,DE091204,2023-08-31Z,Gemarkung,Marktsteft,"091204",Marktsteft,"09675149"
DE091182,DE091182,2023-08-31Z,Gemarkung,Sickershausen,"091182",Kitzingen,"09675141"
DE095745,DE095745,2023-07-26Z,Gemarkung,Bärnzell,"095745",Zwiesel,"09276148"
DE099329,DE099329,2023-08-22Z,Gemarkung,Baiernrain,"099329",Dietramszell,"09173118"
DE099316,DE099316,2023-08-22Z,Gemarkung,Endlhausen,"099316",Egling,"09173120"
DE094852,DE094852,2023-07-28Z,Gemarkung,Gösselsdorf,"094852","Nabburg;Schmidgaden","09376144;09376159"
DE091033,DE091033,2023-04-07Z,Gemarkung,Stammheim,"091033",Kolitzheim,"09678150"
DE096470,DE096470,2023-08-02Z,Gemarkung,Triftern,"096470",Triftern,"09277149"
DE096452,DE096452,2023-08-02Z,Gemarkung,Postmünster,"096452",Postmünster,"09277139"
DE093518,DE093518,2023-08-23Z,Gemarkung,Eschenbach,"093518",Pommelsbrunn,"09574147"
DE091170,DE091170,2023-08-31Z,Gemarkung,Wiesenbronn,"091170",Wiesenbronn,"09675177"
DE095145,DE095145,2023-07-14Z,Gemarkung,Thierling,"095145",Schorndorf,"09372158"
DE095121,DE095121,2023-06-23Z,Gemarkung,Kirchenrohrbach,"095121",Walderbach,"09372170"
DE091150,DE091150,2023-08-31Z,Gemarkung,Albertshofen,"091150",Albertshofen,"09675112"
DE098308,DE098308,2023-08-25Z,Gemarkung,Kranzberg,"098308",Kranzberg,"09178137"
DE091149,DE091149,2023-08-31Z,Gemarkung,Mainstockheim,"091149",Mainstockheim,"09675146"
DE094781,DE094781,2023-07-28Z,Gemarkung,Dietldorf,"094781",Burglengenfeld,"09376119"
DE091103,DE091103,2023-08-31Z,Gemarkung,Escherndorf,"091103",Volkach,"09675174"
DE097438,DE097438,2023-07-27Z,Gemarkung,Oberschönbach,"097438",Kühbach,"09771144"
DE094974,DE094974,2023-07-14Z,Gemarkung,Premeischl,"094974",Schönthal,"09372157"
DE090811,DE090811,2022-05-17Z,Gemarkung,Rottensteiner Forst,"090811",Bundorf,"09674120"
DE099859,DE099859,2023-07-18Z,Gemarkung,Staudach-Egerndach,"099859",Staudach-Egerndach,"09189146"
DE097388,DE097388,2023-07-27Z,Gemarkung,Baindlkirch,"097388",Ried,"09771160"
DE091003,DE091003,2023-08-31Z,Gemarkung,Sulzheim,"091003",Sulzheim,"09678183"
DE097404,DE097404,2023-07-22Z,Gemarkung,Wiesenbach,"097404",Pöttmes,"09771156"
DE091013,DE091013,2023-08-31Z,Gemarkung,Schwanfeld,"091013",Schwanfeld,"09678175"
DE090998,DE090998,2023-08-31Z,Gemarkung,Theilheim,"090998",Waigolshausen,"09678190"
DE097399,DE097399,2023-07-22Z,Gemarkung,Hofhegnenberg,"097399",Steindorf,"09771168"
DE090977,DE090977,2023-08-31Z,Gemarkung,Waigolshausen,"090977",Waigolshausen,"09678190"
DE094674,DE094674,2023-06-28Z,Gemarkung,Raitenbuch,"094674",Berching,"09373112"
DE098320,DE098320,2023-08-25Z,Gemarkung,Vötting,"098320",Freising,"09178124"
DE092195,DE092195,2023-05-26Z,Gemarkung,Hohenpölz,"092195",Heiligenstadt i.OFr.,"09471142"
DE098553,DE098553,2023-08-08Z,Gemarkung,Welshofen,"098553",Erdweg,"09174118"
DE090967,DE090967,2023-08-31Z,Gemarkung,Ebelsbach,"090967",Ebelsbach,"09674129"
DE099789,DE099789,2023-08-16Z,Gemarkung,Unterratting,"099789",Amerang,"09187113"
DE090943,DE090943,2023-08-31Z,Gemarkung,Zeil a.Main,"090943",Zeil a.Main,"09674221"
DE094964,DE094964,2023-07-14Z,Gemarkung,Hillstett,"094964",Rötz,"09372154"
DE099306,DE099306,2023-08-22Z,Gemarkung,Sauerlach,"099306",Sauerlach,"09184141"
DE090933,DE090933,2023-08-31Z,Gemarkung,Grafenrheinfeld,"090933",Grafenrheinfeld,"09678136"
DE095704,DE095704,2023-06-07Z,Gemarkung,Bayerisch Eisenstein,"095704",Bayerisch Eisenstein,"09276115"
DE099904,DE099904,2023-07-11Z,Gemarkung,Asten,"099904",Tittmoning,"09189152"
DE099251,DE099251,2023-08-22Z,Gemarkung,Unterammergau,"099251",Unterammergau,"09180135"
DE091706,DE091706,2023-08-10Z,Gemarkung,Presseck,"091706",Presseck,"09477148"
DE090932,DE090932,2023-08-31Z,Gemarkung,Bergrheinfeld,"090932",Bergrheinfeld,"09678115"
DE099246,DE099246,2023-08-22Z,Gemarkung,Großweil,"099246",Großweil,"09180119"
DE090912,DE090912,2023-08-31Z,Gemarkung,Oberndorf,"090912",Schweinfurt,"09662000"
DE098398,DE098398,2023-08-25Z,Gemarkung,Ottenhofen,"098398",Ottenhofen,"09177134"
DE098405,DE098405,2023-08-25Z,Gemarkung,Lappach,"098405",Sankt Wolfgang,"09177137"
DE098335,DE098335,2023-08-25Z,Gemarkung,Hallbergmoos,"098335",Hallbergmoos,"09178130"
DE090901,DE090901,2023-08-31Z,Gemarkung,Prappach,"090901",Haßfurt,"09674147"
DE099238,DE099238,2023-08-22Z,Gemarkung,Seehausen a.Staffelsee,"099238",Seehausen a.Staffelsee,"09180132"
DE090885,DE090885,2023-08-31Z,Gemarkung,Wülfershausen,"090885",Wasserlosen,"09678192"
DE090876,DE090876,2023-08-31Z,Gemarkung,Marktsteinach,"090876",Schonungen,"09678174"
DE099159,DE099159,2023-08-22Z,Gemarkung,Buch a.Ammersee,"099159",Inning a.Ammersee,"09188126"
DE091962,DE091962,2019-05-14Z,Gemarkung,Hallersteiner Forst-Nordwest,"091962",Schwarzenbach a.d.Saale,"09475168"
DE090408,DE090408,2023-06-14Z,Gemarkung,Volkersbrunn,"090408",Leidersbach,"09676136"
DE098476,DE098476,2023-08-08Z,Gemarkung,Luttenwang,"098476",Adelshofen,"09179111"
DE090873,DE090873,2023-08-31Z,Gemarkung,Niederwerrn,"090873",Niederwerrn,"09678160"
DE090875,DE090875,2023-08-31Z,Gemarkung,Hausen,"090875",Schonungen,"09678174"
DE090839,DE090839,2023-08-31Z,Gemarkung,Fitzendorf,"090839",Burgpreppach,"09674121"
DE092212,DE092212,2023-06-30Z,Gemarkung,Lichtenstein,"092212","Pfarrweisach;Untermerzbach","09674184;09674210"
DE090775,DE090775,2023-08-31Z,Gemarkung,Bieberehren,"090775",Bieberehren,"09679118"
DE090767,DE090767,2023-08-31Z,Gemarkung,Oellingen,"090767",Gelchsheim,"09679135"
DE090768,DE090768,2023-08-31Z,Gemarkung,Riedenheim,"090768",Riedenheim,"09679179"
DE099234,DE099234,2023-08-22Z,Gemarkung,Uffing a.Staffelsee,"099234",Uffing a.Staffelsee,"09180134"
DE098457,DE098457,2023-08-25Z,Gemarkung,Germerswang,"098457",Maisach,"09179134"
DE099187,DE099187,2023-07-19Z,Gemarkung,Wadlhauser Gräben,"099187",Berg,"09188113"
DE090759,DE090759,2023-08-31Z,Gemarkung,Sächsenheim,"090759",Sonderhofen,"09679188"
DE090757,DE090757,2023-08-31Z,Gemarkung,Rittershausen,"090757",Gaukönigshofen,"09679134"
DE094260,DE094260,2023-06-20Z,Gemarkung,Stegenthumbach,"094260",Eschenbach i.d.OPf.,"09374117"
DE099001,DE099001,2023-08-22Z,Gemarkung,Apfeldorf,"099001",Apfeldorf,"09181111"
DE090753,DE090753,2023-08-31Z,Gemarkung,Bütthard,"090753",Bütthard,"09679122"
DE094697,DE094697,2023-07-14Z,Gemarkung,Trautmannshofen,"094697",Lauterhofen,"09373140"
DE090756,DE090756,2023-08-31Z,Gemarkung,Wolkshausen,"090756",Gaukönigshofen,"09679134"
DE091441,DE091441,2023-08-11Z,Gemarkung,Oberlangheim,"091441",Lichtenfels,"09478139"
DE098779,DE098779,2023-08-22Z,Gemarkung,Straußdorf,"098779",Grafing b.München,"09175122"
DE090744,DE090744,2023-08-31Z,Gemarkung,Ochsenfurt,"090744",Ochsenfurt,"09679170"
DE098776,DE098776,2023-08-22Z,Gemarkung,Schalldorf,"098776",Emmering,"09175136"
DE090705,DE090705,2023-08-31Z,Gemarkung,Höchberg,"090705",Höchberg,"09679147"
DE090738,DE090738,2023-08-31Z,Gemarkung,Kleinochsenfurt,"090738",Ochsenfurt,"09679170"
DE090728,DE090728,2023-08-31Z,Gemarkung,Sommerhausen,"090728",Sommerhausen,"09679187"
DE099215,DE099215,2023-08-22Z,Gemarkung,Iffeldorf,"099215",Iffeldorf,"09190132"
DE096167,DE096167,2023-08-02Z,Gemarkung,Poxau,"096167",Marklkofen,"09279126"
DE092187,DE092187,2023-06-30Z,Gemarkung,Herzogenreuth,"092187",Heiligenstadt i.OFr.,"09471142"
DE090688,DE090688,2023-08-31Z,Gemarkung,Estenfeld,"090688",Estenfeld,"09679130"
DE090692,DE090692,2023-08-31Z,Gemarkung,Uettingen,"090692",Uettingen,"09679196"
DE090654,DE090654,2023-08-31Z,Gemarkung,Markt Retzbach,"090654",Zellingen,"09677203"
DE090673,DE090673,2023-08-31Z,Gemarkung,Untereisenheim,"090673",Eisenheim,"09679167"
DE092003,DE092003,2021-02-18Z,Gemarkung,Buchbach,"092003",Schönwald,"09479150"
DE091363,DE091363,2023-08-16Z,Gemarkung,Großheirath,"091363",Großheirath,"09473132"
DE094813,DE094813,2023-06-23Z,Gemarkung,Stein,"094813",Pfreimd,"09376153"
DE090653,DE090653,2023-08-31Z,Gemarkung,Zellingen,"090653",Zellingen,"09677203"
DE097403,DE097403,2023-01-18Z,Gemarkung,Schorn,"097403",Pöttmes,"09771156"
DE098700,DE098700,2023-08-22Z,Gemarkung,Pullach i.Isartal,"098700",Pullach i.Isartal,"09184139"
DE090577,DE090577,2023-08-31Z,Gemarkung,Ansbach,"090577",Roden,"09677178"
DE090600,DE090600,2023-08-31Z,Gemarkung,Marktheidenfeld,"090600",Marktheidenfeld,"09677157"
DE094207,DE094207,2023-06-12Z,Gemarkung,Pilgramsreuth,"094207",Pullenreuth,"09377148"
DE090546,DE090546,2023-08-31Z,Gemarkung,Eußenheim,"090546",Eußenheim,"09677127"
DE090466,DE090466,2023-08-31Z,Gemarkung,Heppdiel,"090466",Eichenbühl,"09676119"
DE090450,DE090450,2023-08-31Z,Gemarkung,Großheubach,"090450",Großheubach,"09676125"
DE090452,DE090452,2023-08-31Z,Gemarkung,Bürgstadt,"090452",Bürgstadt,"09676116"
DE099870,DE099870,2023-07-18Z,Gemarkung,Schlechinger Forst,"099870",Schleching,"09189141"
DE092339,DE092339,2022-11-01Z,Gemarkung,Windischletten,"092339",Scheßlitz,"09471185"
DE090445,DE090445,2023-08-31Z,Gemarkung,Trennfurt,"090445",Klingenberg a.Main,"09676134"
DE090444,DE090444,2023-08-31Z,Gemarkung,Faulbach,"090444",Faulbach,"09676124"
DE099678,DE099678,2023-08-04Z,Gemarkung,Umrathshausen,"099678","Aschau i.Chiemgau;Frasdorf","09187114;09187132"
DE098663,DE098663,2023-08-25Z,Gemarkung,Berg am Laim,"098663",München,"09162000"
DE091442,DE091442,2023-08-10Z,Gemarkung,Oberlauter,"091442",Lautertal,"09473141"
DE091176,DE091176,2023-08-16Z,Gemarkung,Wasserberndorf,"091176",Geiselwind,"09675127"
DE091960,DE091960,2023-05-26Z,Gemarkung,Stobersreuth,"091960",Schwarzenbach a.d.Saale,"09475168"
DE096577,DE096577,2023-07-22Z,Gemarkung,Bayerbach b.Ergoldsbach,"096577",Bayerbach b.Ergoldsbach,"09274119"
DE090439,DE090439,2023-08-31Z,Gemarkung,Dorfprozelten,"090439",Dorfprozelten,"09676118"
DE090431,DE090431,2023-08-31Z,Gemarkung,Wörth a.Main,"090431",Wörth a.Main,"09676169"
DE096935,DE096935,2023-06-27Z,Gemarkung,Gunzenheim,"096935",Kaisheim,"09779169"
DE094659,DE094659,2023-06-28Z,Gemarkung,Oberölsbach,"094659",Berg b.Neumarkt i.d.OPf.,"09373113"
DE096890,DE096890,2023-06-27Z,Gemarkung,Bocksberg,"096890",Laugna,"09773143"
DE090424,DE090424,2023-08-31Z,Gemarkung,Sommerau,"090424",Eschau,"09676123"
DE098616,DE098616,2023-08-22Z,Gemarkung,Giebing,"098616",Vierkirchen,"09174150"
DE096341,DE096341,2023-07-26Z,Gemarkung,Meßnerschlag,"096341",Wegscheid,"09275156"
DE099828,DE099828,2023-05-31Z,Gemarkung,Haßmoning,"099828",Traunreut,"09189154"
DE091134,DE091134,2023-08-16Z,Gemarkung,Bibergau,"091134",Dettelbach,"09675117"
DE098613,DE098613,2023-08-22Z,Gemarkung,Ebertshausen,"098613",Odelzhausen,"09174135"
DE098610,DE098610,2023-08-22Z,Gemarkung,Einsbach,"098610",Sulzemoos,"09174146"
DE095842,DE095842,2023-08-02Z,Gemarkung,Heinrichsreit,"095842","Grafenau;Perlesreut","09272120;09272138"
DE097115,DE097115,2023-07-27Z,Gemarkung,Schnuttenbach,"097115",Offingen,"09774171"
DE092128,DE092128,2015-03-24Z,Gemarkung,Burgholz,"092128",Scheßlitz,"09471185"
DE098605,DE098605,2023-08-22Z,Gemarkung,Asbach,"098605","Petershausen;Weichs","09174136;09174151"
DE090420,DE090420,2023-08-31Z,Gemarkung,Erlenbach a.Main,"090420",Erlenbach a.Main,"09676122"
DE090410,DE090410,2023-08-31Z,Gemarkung,Kleinwallstadt,"090410",Kleinwallstadt,"09676133"
DE090412,DE090412,2023-08-31Z,Gemarkung,Roßbach,"090412",Leidersbach,"09676136"
DE090415,DE090415,2023-08-31Z,Gemarkung,Obernburg a.Main,"090415",Obernburg a.Main,"09676145"
DE090386,DE090386,2023-08-31Z,Gemarkung,Pflaumheim,"090386",Großostheim,"09671122"
DE096383,DE096383,2023-07-22Z,Gemarkung,Tettenweis,"096383",Tettenweis,"09275149"
DE097390,DE097390,2022-10-25Z,Gemarkung,Baierberg,"097390",Mering,"09771146"
DE090184,DE090184,2023-07-11Z,Gemarkung,Roth a.d.Saale,"090184",Bad Bocklet,"09672112"
DE098715,DE098715,2023-03-30Z,Gemarkung,Grünwalder Forst,"098715","Grünwald;Oberhaching;Grünwalder Forst","09184122;09184134;09184454"
DE096351,DE096351,2023-07-22Z,Gemarkung,Hals,"096351",Passau,"09262000"
DE094128,DE094128,2023-03-02Z,Gemarkung,Bärnhöhe,"094128",Friedenfels,"09377118"
DE098687,DE098687,2023-08-25Z,Gemarkung,Milbertshofen,"098687",München,"09162000"
DE095127,DE095127,2023-07-17Z,Gemarkung,Mainsbauern,"095127",Wald,"09372169"
DE090382,DE090382,2023-08-31Z,Gemarkung,Großostheim,"090382",Großostheim,"09671122"
DE094911,DE094911,2023-07-17Z,Gemarkung,Thanstein,"094911",Thanstein,"09376172"
DE090366,DE090366,2023-08-31Z,Gemarkung,Mainaschaff,"090366",Mainaschaff,"09671140"
DE090099,DE090099,2023-07-11Z,Gemarkung,Eyershausen,"090099",Bad Königshofen i.Grabfeld,"09673141"
DE090350,DE090350,2023-08-31Z,Gemarkung,Feldkahl,"090350",Hösbach,"09671130"
DE096864,DE096864,2023-08-31Z,Gemarkung,Dillingen a.d.Donau,"096864",Dillingen a.d.Donau,"09773125"
DE093874,DE093874,2023-07-14Z,Gemarkung,Ohlangen,"093874",Thalmässing,"09576148"
DE091704,DE091704,2023-05-26Z,Gemarkung,Oberehesberg,"091704",Presseck,"09477148"
DE098769,DE098769,2023-08-25Z,Gemarkung,Oberndorf,"098769",Ebersberg,"09175115"
DE095122,DE095122,2023-02-10Z,Gemarkung,Katzenrohrbach,"095122",Walderbach,"09372170"
DE096933,DE096933,2023-07-27Z,Gemarkung,Ebermergen,"096933",Harburg (Schwaben),"09779155"
DE091927,DE091927,2021-11-26Z,Gemarkung,Rodecker Forst-Ost,"091927",Schwarzenbach a.Wald,"09475169"
DE098467,DE098467,2023-08-22Z,Gemarkung,Tegernbach,"098467",Mittelstetten,"09179137"
DE098466,DE098466,2023-08-22Z,Gemarkung,Oberdorf,"098466",Mittelstetten,"09179137"
DE092242,DE092242,2023-03-10Z,Gemarkung,Oberharnsbach,"092242",Burgebrach,"09471120"
DE095090,DE095090,2023-06-07Z,Gemarkung,Thierlstein,"095090",Cham,"09372116"
DE096852,DE096852,2023-08-31Z,Gemarkung,Bächingen a.d.Brenz,"096852",Bächingen a.d.Brenz,"09773113"
DE091122,DE091122,2023-08-10Z,Gemarkung,Brück,"091122",Dettelbach,"09675117"
DE098823,DE098823,2023-08-25Z,Gemarkung,Erharting,"098823",Erharting,"09183116"
DE093803,DE093803,2023-07-14Z,Gemarkung,Aberzhausen,"093803","Heideck;Thalmässing","09576126;09576148"
DE096835,DE096835,2023-08-31Z,Gemarkung,Staufen,"096835",Syrgenstein,"09773170"
DE094228,DE094228,2023-06-23Z,Gemarkung,Schönreuth,"094228",Kemnath,"09377129"
DE091966,DE091966,2021-10-28Z,Gemarkung,Martinlamitzer Forst-Nord,"091966",Martinlamitzer Forst-Nord,"09475454"
DE098820,DE098820,2023-08-25Z,Gemarkung,Niedertaufkirchen,"098820",Niedertaufkirchen,"09183131"
DE092017,DE092017,2017-11-23Z,Gemarkung,Hallersteiner Forst-Nordost,"092017",Kirchenlamitz,"09479129"
DE092024,DE092024,2021-07-12Z,Gemarkung,Martinlamitzer Forst-Süd,"092024","Kirchenlamitz;Martinlamitzer Forst-Süd","09479129;09479455"
DE096814,DE096814,2023-08-31Z,Gemarkung,Bissingen,"096814",Bissingen,"09773117"
DE098235,DE098235,2023-08-08Z,Gemarkung,Entrischenbrunn,"098235",Hettenshausen,"09186126"
DE091984,DE091984,2019-07-25Z,Gemarkung,Gerlaser Forst,"091984","Bad Steben;Gerlaser Forst","09475112;09475452"
DE096834,DE096834,2023-08-31Z,Gemarkung,Zöschingen,"096834",Zöschingen,"09773187"
DE094910,DE094910,2023-07-17Z,Gemarkung,Weislitz,"094910","Dieterskirchen;Thanstein","09376122;09376172"
DE095637,DE095637,2023-08-02Z,Gemarkung,Feldkirchen,"095637",Feldkirchen,"09278121"
DE098369,DE098369,2023-08-22Z,Gemarkung,Gebensbach,"098369",Taufkirchen (Vils),"09177139"
DE098456,DE098456,2023-08-22Z,Gemarkung,Maisach,"098456",Maisach,"09179134"
DE096749,DE096749,2023-08-31Z,Gemarkung,Rudelstetten,"096749",Alerheim,"09779111"
DE093667,DE093667,2023-07-14Z,Gemarkung,Gerolfingen,"093667",Gerolfingen,"09571154"
DE096761,DE096761,2023-08-31Z,Gemarkung,Niederaltheim,"096761",Hohenaltheim,"09779162"
DE099018,DE099018,2023-08-25Z,Gemarkung,Erpfting,"099018",Landsberg am Lech,"09181130"
DE092025,DE092025,2019-08-06Z,Gemarkung,Hallersteiner Forst-Süd,"092025",Kirchenlamitz,"09479129"
DE094679,DE094679,2023-06-15Z,Gemarkung,Ronsolden,"094679",Velburg,"09373167"
DE094871,DE094871,2023-06-20Z,Gemarkung,Fronhof,"094871",Altendorf,"09376112"
DE098933,DE098933,2023-08-25Z,Gemarkung,Reischach,"098933",Reischach,"09171129"
DE096748,DE096748,2023-08-31Z,Gemarkung,Alerheim,"096748",Alerheim,"09779111"
DE099170,DE099170,2023-08-17Z,Gemarkung,Drößling,"099170",Seefeld,"09188132"
DE096744,DE096744,2023-08-31Z,Gemarkung,Wechingen,"096744",Wechingen,"09779226"
DE099310,DE099310,2023-08-04Z,Gemarkung,Dorfen,"099310",Icking,"09173130"
DE096745,DE096745,2023-08-31Z,Gemarkung,Holzkirchen,"096745",Wechingen,"09779226"
DE096737,DE096737,2023-08-31Z,Gemarkung,Nördlingen,"096737",Nördlingen,"09779194"
DE096710,DE096710,2023-08-31Z,Gemarkung,Lochenbach,"096710",Auhausen,"09779117"
DE098859,DE098859,2023-08-25Z,Gemarkung,Taufkirchen,"098859",Taufkirchen,"09183145"
DE093587,DE093587,2023-07-14Z,Gemarkung,Püscheldorf,"093587",Offenhausen,"09574145"
DE096666,DE096666,2023-08-31Z,Gemarkung,Binabiburg,"096666",Bodenkirchen,"09274120"
DE096704,DE096704,2023-08-31Z,Gemarkung,Hausen,"096704",Fremdingen,"09779147"
DE096669,DE096669,2023-08-31Z,Gemarkung,Bodenkirchen,"096669",Bodenkirchen,"09274120"
DE092057,DE092057,2020-04-20Z,Gemarkung,Meierhöfer Seite,"092057","Weißenstadt;Meierhöfer Seite","09479166;09479456"
DE096642,DE096642,2023-08-31Z,Gemarkung,Tiefenbach,"096642",Tiefenbach,"09274182"
DE097367,DE097367,2022-11-10Z,Gemarkung,Derchinger Forst,"097367",Friedberg,"09771130"
DE098322,DE098322,2023-08-22Z,Gemarkung,Neustift,"098322",Freising,"09178124"
DE096613,DE096613,2023-08-31Z,Gemarkung,Pfettrach,"096613",Altdorf,"09274113"
DE096586,DE096586,2023-08-31Z,Gemarkung,Arth,"096586",Furth,"09274132"
DE096611,DE096611,2023-08-31Z,Gemarkung,Bruckberg,"096611",Bruckberg,"09274194"
DE096627,DE096627,2023-08-31Z,Gemarkung,Jesendorf,"096627","Gerzen;Kröning","09274135;09274145"
DE096583,DE096583,2023-08-31Z,Gemarkung,Weihmichl,"096583",Weihmichl,"09274187"
DE096626,DE096626,2023-08-31Z,Gemarkung,Kröning,"096626","Adlkofen;Kröning","09274111;09274145"
DE093544,DE093544,2023-07-14Z,Gemarkung,Kirchensittenbach,"093544",Kirchensittenbach,"09574135"
DE096582,DE096582,2023-08-31Z,Gemarkung,Neuhausen b.Landshut,"096582",Weihmichl,"09274187"
DE098291,DE098291,2023-08-22Z,Gemarkung,Plörnbach,"098291",Haag a.d.Amper,"09178129"
DE096578,DE096578,2023-08-31Z,Gemarkung,Martinshaun,"096578","Ergoldsbach;Essenbach","09274127;09274128"
DE096608,DE096608,2023-07-27Z,Gemarkung,Attenhausen,"096608",Bruckberg,"09274194"
DE095021,DE095021,2022-12-08Z,Gemarkung,Albernhof,"095021",Waldmünchen,"09372171"
DE096570,DE096570,2023-08-31Z,Gemarkung,Weihenstephan,"096570",Hohenthann,"09274141"
DE091244,DE091244,2023-05-26Z,Gemarkung,Oberlaimbach,"091244",Scheinfeld,"09575161"
DE096093,DE096093,2023-07-22Z,Gemarkung,Staudach,"096093","Siegenburg;Train","09273172;09273177"
DE096617,DE096617,2023-08-31Z,Gemarkung,Landshut,"096617",Landshut,"09261000"
DE099077,DE099077,2023-08-04Z,Gemarkung,Winkl,"099077",Prittriching,"09181134"
DE096569,DE096569,2023-08-31Z,Gemarkung,Petersglaim,"096569",Hohenthann,"09274141"
DE093458,DE093458,2023-07-14Z,Gemarkung,Rennweg,"093458",Nürnberg,"09564000"
DE099424,DE099424,2023-08-25Z,Gemarkung,Tegernsee,"099424",Tegernsee,"09182132"
DE095275,DE095275,2023-02-16Z,Gemarkung,Kruckenberg,"095275",Wiesent,"09375209"
DE096568,DE096568,2023-08-31Z,Gemarkung,Türkenfeld,"096568",Hohenthann,"09274141"
DE096563,DE096563,2023-08-31Z,Gemarkung,Pfeffenhausen,"096563","Pfeffenhausen;Rottenburg a.d.Laaber","09274172;09274176"
DE091256,DE091256,2022-05-05Z,Gemarkung,Freihaslach Nordwest,"091256",Geiselwind,"09675127"
DE099151,DE099151,2023-08-25Z,Gemarkung,Gilching,"099151",Gilching,"09188121"
DE098782,DE098782,2023-07-05Z,Gemarkung,Anzinger Forst,"098782","Ebersberg;Anzinger Forst","09175115;09175451"
DE090946,DE090946,2023-08-10Z,Gemarkung,Breitbrunn,"090946",Breitbrunn,"09674118"
DE090234,DE090234,2023-08-16Z,Gemarkung,Seubrigshausen,"090234",Münnerstadt,"09672135"
DE099938,DE099938,2023-08-25Z,Gemarkung,Anger,"099938",Anger,"09172112"
DE095406,DE095406,2023-08-02Z,Gemarkung,Wissing,"095406",Seubersdorf i.d.OPf.,"09373160"
DE098191,DE098191,2023-08-22Z,Gemarkung,Fahlenbach,"098191",Rohrbach,"09186149"
DE096071,DE096071,2023-07-22Z,Gemarkung,Oberulrain,"096071",Neustadt a.d.Donau,"09273152"
DE096598,DE096598,2023-08-25Z,Gemarkung,Oberköllnbach,"096598",Postau,"09274174"
DE099920,DE099920,2023-08-25Z,Gemarkung,Laufen,"099920",Laufen,"09172122"
DE099881,DE099881,2023-08-25Z,Gemarkung,Reit im Winkl,"099881",Reit im Winkl,"09189139"
DE099192,DE099192,2023-08-17Z,Gemarkung,Machtlfing,"099192",Andechs,"09188117"
DE096580,DE096580,2023-08-25Z,Gemarkung,Obersüßbach,"096580",Obersüßbach,"09274165"
DE099213,DE099213,2023-07-25Z,Gemarkung,Magnetsried,"099213",Seeshaupt,"09190152"
DE099969,DE099969,2023-08-25Z,Gemarkung,Ramsau b.Berchtesgaden,"099969",Ramsau b.Berchtesgaden,"09172129"
DE096558,DE096558,2023-08-31Z,Gemarkung,Neufahrn i.NB,"096558",Neufahrn i.NB,"09274153"
DE099956,DE099956,2023-08-25Z,Gemarkung,Bischofswiesen,"099956",Bischofswiesen,"09172117"
DE098057,DE098057,2023-08-08Z,Gemarkung,Mailing,"098057",Ingolstadt,"09161000"
DE095334,DE095334,2023-08-02Z,Gemarkung,Steinweg,"095334",Regensburg,"09362000"
DE090862,DE090862,2023-08-10Z,Gemarkung,Kleinmünster,"090862",Riedbach,"09674153"
DE099939,DE099939,2023-08-25Z,Gemarkung,Aufham,"099939",Anger,"09172112"
DE098478,DE098478,2023-03-23Z,Gemarkung,Pfaffenhofen,"098478",Jesenwang,"09179130"
DE090835,DE090835,2023-08-10Z,Gemarkung,Kerbfeld,"090835",Aidhausen,"09674111"
DE090848,DE090848,2023-08-10Z,Gemarkung,Humprechtshausen,"090848",Riedbach,"09674153"
DE096573,DE096573,2023-08-25Z,Gemarkung,Iffelkofen,"096573",Ergoldsbach,"09274127"
DE092173,DE092173,2015-03-23Z,Gemarkung,Grumbach,"092173",Scheßlitz,"09471185"
